drop,player_id,drop2,valid,event_id,year,tourns0411$tourn_id[[t]]
MM_openBrWindow('ScoreCard.asp?TN=T48,13522,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,16122,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,20104,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,6653,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19042,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,16076,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,17435,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,15193,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,15213,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19781,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,18936,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19764,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,18696,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,10892,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19005,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,12233,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,16462,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,12662,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,1932,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,16402,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19395,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,17704,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,20105,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,20373,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19046,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,13846,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,13885,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,20010,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,16016,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,21002,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,12270,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,18756,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,13193,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,20003,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,17959,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,17411,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,18821,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,8539,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,6798,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,15934,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19482,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,15673,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,17270,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19756,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19302,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,17076,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19773,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19179,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,11182,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,20001,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,20035,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,21043,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,18604,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19348,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19052,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,16494,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19608,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,18263,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,18951,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19085,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,20157,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,17414,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,21065,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,21074,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,14299,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,21050,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,20397,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,18695,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,21196,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,18983,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,15408,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19577,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19028,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,16640,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,18718,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,17387,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,20506,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19006,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,5960,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,9089,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,18626,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,12369,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,8521,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,18909,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,11671,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19759,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,16399,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19031,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19933,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,16684,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,13763,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,17403,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,18838,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,9428,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,21279,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19203,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,12920,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19029,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19396,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,21029,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,19767,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,21030,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T48,20623,"1','','width=790,height=200')",TRUE,T48,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,5909,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,7722,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,10274,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,7206,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,6782,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,8501,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,8547,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,15157,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,12865,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,6420,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,9575,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,8428,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,5268,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,5247,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,12921,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,15640,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,5453,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,5675,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,18533,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,19095,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,9472,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,15780,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,5429,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,15051,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,8767,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,13253,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,15681,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,16014,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,15993,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,17956,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,16487,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,12892,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,9077,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,15563,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,18200,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,8570,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,8485,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,16058,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,15534,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,12290,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,17299,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,9846,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,12669,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,12338,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,5627,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,19030,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,8981,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,13563,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,12395,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,4847,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,14983,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,16360,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,8808,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,16749,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,14020,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,1531,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,8624,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,5639,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,9073,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,11066,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,923,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,7520,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,13870,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,8985,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,474,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,16336,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,15209,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,10661,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,13740,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,14666,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,11475,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,17070,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,5127,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,19192,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,12435,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,12916,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,16630,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,6672,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,17237,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,16747,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T49,16483,"1','','width=790,height=200')",TRUE,T49,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,10945,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,18861,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,12490,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,20659,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,14508,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,10859,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,8286,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,16967,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,13063,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,16739,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,16787,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,8737,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,5293,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,14426,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,18267,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,16141,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,20137,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,13986,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,11909,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,20048,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,19410,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,16793,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,13760,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,17372,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,11440,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,16193,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,12496,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,14685,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,13360,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,15249,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,12641,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,7174,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,18960,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,18610,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,19497,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,14154,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,14108,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,20919,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,4304,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,12661,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,19412,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,16536,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,19834,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,13768,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,16041,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,15642,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,20073,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,16182,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,20797,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,18752,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,20246,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,20598,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,21378,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,8915,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,18379,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,5459,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,18816,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,12651,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,13130,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,5265,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,19362,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,20829,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,20126,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,15572,"1','','width=790,height=200')",TRUE,T50,2004,NA
MM_openBrWindow('ScoreCard.asp?TN=T50,16624,"1','','width=790,height=200')",TRUE,T50,2004,NA
